,EndDate,TurkID,Sex,Age,Race,PoliticalOrient,,Negligent,Plaint_Harm,Neg_Cause,Reckless,Reck_Cause,Liability_Def,Liability_Plaint,Damages_Comp,Damages_Pun,Why_Neg,Why_Reck,Attn_Task,Attn_Mandate,Attn_Exposure,Condition,Mandate,Exposure,Remove_Mandate,Remove_Exposure
167,3/16/2021 19:09,A1D9U1T1AT7VRD,Male,54,White/European American,3,,0,0,NA,0,NA,0,100,0,0,"She was not required to wear a mask. Period. While I would have *liked* her to have worn a mask, she didn't have to, and I could have used vacation/sick time if I didn't want to be there.","Same as above. She had no obligation to wear a mask. Was the employee wearing a mask? Somehow that didn't come up during the trial. Who knows what the employee does when they're not at work. The employer did not break a law, and so should not be punished.",I listened to a trial where an employee is suing their employer because they think that they gave them COVID-19 by not wearing their mask for half a day while at work.,No,"Her boss, Barbara Bennett, forgot to wear her mask for a few hours.",NoMandate/OwnerForgotMask,NoMandate,OwnForgotMask,keep,keep
168,3/16/2021 19:09,ATWQCU2U17INS,Male,38,White/European American,4,,0,1,No,0,NA,50,50,0,0,There was no law requiring certain PPE to be worn in public places and the plantiff could have contracted the virus anywhere. There was no definitive proof this is the place she contracted the virus.,There was no law requiring certain PPE to be worn in public places and the plantiff could have contracted the virus anywhere. There was no definitive proof this is the place she contracted the virus.,Listened and read the case details for this negligence lawsuit for COVID-19 contract.,No,A customer shopped at her place of employment unmasked,NoMandate/CustomerNoMask,NoMandate,CustNoMask,keep,keep
169,3/16/2021 19:11,A2V4ZV1C7T906L,Female,55,White/European American,4,,1,1,Yes,1,Yes,100,0,100000,1,I found her negligent because all business owners knew of the dangers of the pandemic and she ignored the CDC's advice about masks.  This put her employees and herself in danger.,I struggled with her being reckless but finally decided that she was reckless because she disregarded the wisdom of the CDC guidelines and in so doing made her shop the Covid Shop of Horrors.,"I listened to opening statements, testimony and closing statements regarding the culpability of a business owner who gave her employee COVID.  I then made a judgement after listening to the judge's instructions.",No,"Her boss, Barbara Bennett, did not require masks in her store.",NoMandate/OwnerNoMask,NoMandate,OwnNoMask,keep,keep
170,3/16/2021 19:13,A1EEWIX2JR3FVC,Female,56,White/European American,2,,1,1,Yes,1,Yes,100,0,72000,0,Employer knew enough to post signage to wear mask and didn’t enforce,"Same as above. It was employer, not employee’s responsibility when both were present to enforce the policy.",Read facts regarding an employee contracting covid and whether employer was responsible.,No,A customer shopped at her place of employment unmasked,NoMandate/CustomerNoMask,NoMandate,CustNoMask,keep,keep
171,3/16/2021 19:14,A8X1YI90JPSGP,Female,59,White/European American,7,,0,0,NA,0,NA,0,100,0,0,"Mandates are not laws. If you catch the flu, then take care of yourself. Did Jennifer smoke? Did she have diabetes? Was she obese? Did she do drugs? Unhealthy people get sick. I'm a medical professional. Covid only adversely affects those with comorbidities. Jennifer was susceptible because of her underlying problems.","If Jennifer worried about her health, she should have found another job. People are responsible for their own health. No one else is. If I went to Jennifer's house and made her eat organics and Non GMO, she would protest. If Barbara is responsible for her health, then Barbara can go to Jennifer's house and make sure she eats healthy and exercizes.","I listened to the lawyers, the judge and the plaintiff about a case blaming an employer for someone's bad health.",Yes,"Her boss, Barbara Bennett, did not require masks in her store.",Mandate/OwnerNoMask,Mandate,OwnNoMask,keep,keep
172,3/16/2021 19:15,A3BTV0RLP0LTO8,Female,47,Asian/Pacific Islander,2,,1,1,Yes,1,Yes,100,0,100000,100000,I found the defendant negligent for not asking the customer to wear mask when she knew the risk.,I found the defendant reckless for her not acting to have the customer wear mask or ask her to leave,I had to decide if the defendant was guilt or not and how much to award to the plaintiff.,No,A customer shopped at her place of employment unmasked,NoMandate/CustomerNoMask,NoMandate,CustNoMask,keep,keep
173,3/16/2021 19:16,A1X7PC5PH6JWIS,Female,39,White/European American,4,,1,1,Yes,1,Yes,95,5,72000,20000,She blatantly disregarded a mandate to wear masks!!,She is reckless because she didn't require masks in her shoppe when there is a pandemic.,I read a case in which a shop owner is being sued by her employee because the employee contracted Covid.,Yes,"Her boss, Barbara Bennett, did not require masks in her store.",Mandate/OwnerNoMask,Mandate,OwnNoMask,keep,keep
174,3/16/2021 19:18,A2OZ0B2U7MCLD1,Male,NA,White/European American,4,,1,1,Yes,1,Yes,81,19,100000,30000,She could have taken steps to prevent the outcome,Buisness were advised and even thouvh there wasnt a mandate she coild have been proactive,I listened to a court case as a mock juror,No,"Her boss, Barbara Bennett, did not require masks in her store.",NoMandate/OwnerNoMask,NoMandate,OwnNoMask,keep,keep
175,3/16/2021 19:19,A2P7Z2TKGACY2E,Female,23,Hispanic/Latino,2,,1,1,Yes,1,Yes,95,5,75000,10000,"she could have made other arrangements to get a mask sooner, but didn't",she knew the risks of not wearing a mask and didn't care,I listened to testimonies from the plaintiff and defendants and was asked to determine who wins the case,Yes,"Her boss, Barbara Bennett, forgot to wear her mask for a few hours.",Mandate/OwnerForgotMask,Mandate,OwnForgotMask,keep,keep
176,3/16/2021 19:19,A2EH7IQCDH2Q5D,Female,29,White/European American,5,,0,0,NA,0,NA,0,100,0,0,"The plaintiff getting sick is an ""act of god"" failure of her immune system, could have been picked up anywhere.","She did not knowingly cough, spit, or poison the plaintiff while knowing she was infected.",I was a juror in a case about a woman suing her employer for 72k for hospitalization over covid she claims came from work.,No,"Her boss, Barbara Bennett, forgot to wear her mask for a few hours.",NoMandate/OwnerForgotMask,NoMandate,OwnForgotMask,keep,keep
177,3/16/2021 19:20,A23FK9ROU01U4D,Female,42,White/European American,4,,1,1,Yes,1,Yes,100,0,72000,0,Barbara Bennett was negligent because she did not wear her mask the morning as stated.,I do not find her to be reckless because she did not intentionally harm her employee,I listened to everyone that presented the case and to the defendant very carefully.,Yes,"Her boss, Barbara Bennett, forgot to wear her mask for a few hours.",Mandate/OwnerForgotMask,Mandate,OwnForgotMask,keep,keep
178,3/16/2021 18:22,A1YVT427CJOFJL,Female,52,White/European American,6,,1,1,Yes,1,Yes,100,0,200000,100000,"Despite being uncomfortable enforcing the mask mandate, she should have asked the customer to put on a mask per the health department guidance. avoiding confrontation is no excuse for not requesting a mask be worn.","Masks were mandated, and her storefront requested clients wear a mask.  She knew the risks of not wearing masks and neglected to require her customer wear one. In a pandemic situation, common sense tells you that it is ""okay"" to tell people they need a mask.  Any thinking person knows it is required and should be complaint.  If they are not, you have the right to refuse service.  Barbara's attempt to not lose this one customer could have cost her employee her life.",I listened to the attorneys for both the plaintiff and defendant. The gentleman who does contact tracing for the local health department was interviewed. Barbara was also interviewed.  The judge gave explanations as to the definition of negligence and recklessness to ensure a decision was being made with all knowledge of what the requirements were for those decisions.,Yes,A customer shopped at her place of employment unmasked,Mandate/CustomerNoMask,Mandate,CustNoMask,keep,keep
179,3/16/2021 19:23,A1K581IY10MNC0,Male,44,Asian/Pacific Islander,6,,1,1,Yes,1,Yes,100,0,72000,20000,"Jennifer Paulson contracted COVID-19  as a direct result of the actions of Barbara Bennett. Barbara Bennett did not take the correct precautions in her store to stop the spread of COVID-19, which shows negligence and recklessness.  Barbara Bennett forgot her mask for  half the day.  As the owner of the Curio Shoppe, Mrs Bennett has a duty to protect her employees from harm.","If Mrs. Benett had followed the COVID-19 guidelines set forth by the CDC and the local health department, Jennifer Paulson would not have likely come down with this extremely serious illness.",I am acting as a juror on a civil case and need to decide the amount of damages that should be awarded to the plaintiff.,No,"Her boss, Barbara Bennett, forgot to wear her mask for a few hours.",NoMandate/OwnerForgotMask,NoMandate,OwnForgotMask,keep,keep
180,3/16/2021 18:23,A2HA4JZ4JIV8JW,Female,56,White/European American,4,,1,1,Yes,0,NA,30,70,25000,5000,I found her negligent.  She should not have stayed at work without a mask.,I did not find her reckless.  I don't believe she was intentionally trying to put her employees in harm's way.,I listened to the audio while I read the civil law suit.  The defendant was accused of negligent and reckless behavior for forgetting to bring her mask to work.,No,"Her boss, Barbara Bennett, forgot to wear her mask for a few hours.",NoMandate/OwnerForgotMask,NoMandate,OwnForgotMask,keep,keep
181,3/16/2021 19:25,A1XSWCWJCX1NTG,Female,37,White/European American,1,,1,1,Yes,0,NA,91,9,100000,50000,"The defendant had opportunity to reduce harm at her workplace but did not act - not just because there was a mask mandate, but also because it should have been well-known that masks provide at least some benefit, and that Jennifer asked for her to wear a mask.",She did not know she was sick or actively go to work knowing she was sick. I don't believe she was being reckless due to this.,"I listened to opening and closing statements, as well as witnesses related to the case, in an attempt to determine a civil case involving an employee who contracted Covid-19 while at her workplace.",Yes,"Her boss, Barbara Bennett, did not require masks in her store.",Mandate/OwnerNoMask,Mandate,OwnNoMask,keep,keep
182,3/16/2021 19:25,A1W4QIYLPKH3Z7,Female,48,White/European American,7,,0,1,No,0,NA,39,61,0,0,The defendant posted a sign on her shop to wear a mask and the customer did not comply.,The defendant had no way of knowing the customer had covid and the employees wore masks and practiced common sense protocal.,"I listened to a case involving an employee contacting covid 19 and being hospitalized because of it. The employee sued her employer because, even though they had a sign requiring masks, a customer came into the store without a mask and supposedly gave them all covid.",Yes,A customer shopped at her place of employment unmasked,Mandate/CustomerNoMask,Mandate,CustNoMask,keep,keep
183,3/16/2021 18:26,A2Z2S1ZSSSNRKS,Male,34,White/European American,1,,1,1,Yes,1,Yes,85,15,72000,60000,Clearly negligent in ignoring the obvious evidence pointing towards mask usage being beneficial.,She just ran through life like it didn't matter and had no regard for the health of those around her.,I listened to information provided by both the plaintiff and defense about Miss Bennett and Miss Paulson.,No,"Her boss, Barbara Bennett, did not require masks in her store.",NoMandate/OwnerNoMask,NoMandate,OwnNoMask,keep,keep
184,3/16/2021 19:28,A5A14MTB35J23,Male,52,White/European American,6,,0,1,No,0,NA,0,100,0,0,Barbara Bennett was not negligent because she acted in a manner that was consistent with established mandates in her county.,Barbara Bennett could not have been negligent because she was not aware that she was positive at the time of the incident.,I ruled on whether I thought a store owner was negligent and reckless in causing her employee to contract Covid.,No,"Her boss, Barbara Bennett, forgot to wear her mask for a few hours.",NoMandate/OwnerForgotMask,NoMandate,OwnForgotMask,keep,keep
185,3/16/2021 19:29,AGSTNWHT8ECY1,Female,37,White/European American,5,,1,1,Yes,1,Yes,100,0,72000,0,She knew that she could protect her employees by requiring anyone who entered the shop to wear a mask.,She specifically was against the minor precaution necessary to protect the employees.,Was a juror for a mock trial about an employee who caught COVID in the workplace.,No,"Her boss, Barbara Bennett, did not require masks in her store.",NoMandate/OwnerNoMask,NoMandate,OwnNoMask,keep,keep
186,3/16/2021 19:31,A127D6MXIWDD10,Female,NA,White/European American,5,,1,1,Yes,1,Yes,20,80,7000,1000,because she knew the harm she could cause,she knew covid was deadly,I was serving as a Juror in a civil trial. I was answering questions about why I thought Barbara was negligent and reckless.,No,"Her boss, Barbara Bennett, did not require masks in her store.",NoMandate/OwnerNoMask,NoMandate,OwnNoMask,keep,keep
187,3/16/2021 19:31,AGWWUXDX6CI38,Female,23,White/European American,1,,1,1,Yes,1,Yes,100,0,100000,100000,she came into the store and spread germs,she could have chosen to get a mask,I gave my opinions on a case,Yes,"Her boss, Barbara Bennett, forgot to wear her mask for a few hours.",Mandate/OwnerForgotMask,Mandate,OwnForgotMask,keep,keep
188,3/16/2021 19:31,A1O0HAPZ012WNL,Female,48,White/European American,4,,0,0,NA,0,NA,10,90,0,0,"Paulson had a responsibility as much as Bennett to enforce the mask laws. She is an employee in charge of her own health, but she chose not to make a stink so she could make a sale. She did this to herself.","Paulson did not ask the customer to put on a mask, either. She could have done so, could have left the building, etc. Also, I don't believe in masks. I believe they make people sick.",It was my job to rule whether or not a retail store owner was responsible for her employee's illness because she (along with said employee) failed to enforce the mask mandate.,Yes,A customer shopped at her place of employment unmasked,Mandate/CustomerNoMask,Mandate,CustNoMask,keep,keep
189,3/16/2021 19:32,AQCG5PJF5XHD0,Female,43,White/European American,4,,0,0,NA,0,NA,50,50,0,0,even if bennett forgot her mask the employee should have had theirs,no mask mandate in place,determined whether a business owner was neglent,No,"Her boss, Barbara Bennett, forgot to wear her mask for a few hours.",NoMandate/OwnerForgotMask,NoMandate,OwnForgotMask,keep,keep
190,3/16/2021 19:33,A1WDKH2DYOYE8X,Male,31,White/European American,1,,1,1,Yes,1,Yes,96,4,72000,50000,"She was negligent because employers have a responsibility to protect the health and safety of their employees. Even without a county-wide mandate, Bennett should have reasonably known the risks to her employees and worked to prevent them.","Bennett was reckless for acting in a way that no reasonable person would act in requiring her employees to work in an environment that provided for (I would even say, encouraged) masklessness.",I had to determine if a business owner was negligent or reckless and caused her employee to get COVID when the owner did not require customers to wear masks.,No,"Her boss, Barbara Bennett, did not require masks in her store.",NoMandate/OwnerNoMask,NoMandate,OwnNoMask,keep,keep
191,3/16/2021 19:33,A1E2T84AUMW6ZC,Female,62,White/European American,2,,1,1,Yes,1,Yes,100,0,72000,25000,she did not require masks even thought there was a County mask mandate so she is neglient,"very reckless, she knew the risks of not requring masks",I listened to videos and read text of a case involving an employee who caught Covid in a store where her boss did not wear and require a mask,Yes,"Her boss, Barbara Bennett, did not require masks in her store.",Mandate/OwnerNoMask,Mandate,OwnNoMask,keep,keep
192,3/16/2021 19:34,A101TTS7WAVXAV,Male,40,Asian/Pacific Islander,4,,1,1,Yes,1,Yes,100,0,72000,0,"Given the mask mandate, a reasonable person would have worn a mask.","Again, not wearing a mask is just not what a reasonable would have done.",To decide as a juror on a civil case about the plaintiff requesting that the defendant reimburse her hospital bills.,Yes,"Her boss, Barbara Bennett, forgot to wear her mask for a few hours.",Mandate/OwnerForgotMask,Mandate,OwnForgotMask,keep,keep
193,3/16/2021 19:35,A36B81VCEH0WB2,Female,26,White/European American,4,,0,0,NA,0,NA,0,100,100000,1000,No. Jessica could have told the employer As well as the customer that she did not feel safe without a mask. To me that doesn’t seem fair that the owner takes all the blame when a grown woman didn’t stand up for herself.,No. The same answer applies to both questions asked. Jessica could have told the employer As well as the customer that she did not feel safe without a mask. To me that doesn’t seem fair that the owner takes all the blame when a grown woman didn’t stand up for herself,We were being “jurors“ in a case regarding COVID-19 mask issues in which an employee contracted.,Yes,A customer shopped at her place of employment unmasked,Mandate/CustomerNoMask,Mandate,CustNoMask,keep,keep
194,3/16/2021 19:36,A34GZ4O8AP9TBM,Male,59,White/European American,3,,1,1,Yes,0,NA,91,9,100000,0,She had a sign on her door that all customers must wear a face mask. She said she knew the customer was not wearing a face mask but it was a slow day and did not want to lose the sale.,Did not prove beyond a reasonable doubt,I listened to the audio tapes between the judge and both lawyers.,No,A customer shopped at her place of employment unmasked,NoMandate/CustomerNoMask,NoMandate,CustNoMask,keep,keep
195,3/16/2021 19:37,A24F5TBMR4DPFM,Female,28,White/European American,2,,1,1,Yes,1,Yes,100,0,72000,5000,She should have enforced the mask mandate,she did not enforce the mask mandate,I listened to testimony in a civil trial and decided that the shop owner was negligent.,Yes,A customer shopped at her place of employment unmasked,Mandate/CustomerNoMask,Mandate,CustNoMask,keep,keep
196,3/16/2021 18:40,AC7QPNOH2LELF,Female,58,Hispanic/Latino,2,,1,1,Yes,1,Yes,100,0,72000,1000,"Although there wasn't a law specifying that Bennett had to wear a mask, she was aware of the CDC guidelines and deliberately chose to work without wearing a mask.",She knew that COVID-19 is highly transmissible and did not wear a mask despite asking her staff and customers to wear one.,"I read details about a case involving an employee who alleged that she contracted COVID-19 from her employer, and determined whether or not the employer was negligent and reckless.",No,"Her boss, Barbara Bennett, forgot to wear her mask for a few hours.",NoMandate/OwnerForgotMask,NoMandate,OwnForgotMask,keep,keep
197,3/16/2021 18:40,A3LIWYL7O69H7E,Female,34,Asian/Pacific Islander,2,,1,1,Yes,0,NA,95,5,72000,5000,"Barbara had the responsiblity and ability to prevent the spread of COVID in her store, but failed to act.  This failure was enough to cause damages to the plaintiff.","Barbara was not reckless, however, as it wasn't proven that she herself knew enough about the COVID disease to maliciously make a ""no-mask"" mandate.  It appears that the mandate came from a place of ignorance about the disease and benefits of wearing masks.",I listened to audio recordings of a civil case where a plaintiff was suing their employer for damages sustained when the plaintiff contracted COVID at the place of their employment.,No,"Her boss, Barbara Bennett, did not require masks in her store.",NoMandate/OwnerNoMask,NoMandate,OwnNoMask,keep,keep
198,3/16/2021 19:40,A2B60KHHGTT9KX,Female,35,White/European American,5,,1,1,Yes,1,Yes,70,30,75000,5000,I believe she should have required masks to protect herself and employees especially since the county required it.,"I think that Barbara was only half responsible, because if Jennifer felt she was unsafe she could have worn a mask or found a new job.",I was listening and paying careful attention.,Yes,"Her boss, Barbara Bennett, did not require masks in her store.",Mandate/OwnerNoMask,Mandate,OwnNoMask,keep,keep
199,3/16/2021 19:40,A1TONO2ZR4CEKG,Female,36,White/European American,2,,1,1,Yes,1,Yes,100,0,72000,3000,Barbara knew masks decrease the spread of COVID but decided not to go get one immediately anyway,Barbara knew that wearing a mask could spread COVID and endanger her customers and employees and continued to go without one anyway,I listened to a civil case regarding compensatory damages to cover hospital bills of an employee who seems to have contracted COVID from her boss who did not wear a mask.,No,"Her boss, Barbara Bennett, forgot to wear her mask for a few hours.",NoMandate/OwnerForgotMask,NoMandate,OwnForgotMask,keep,keep
200,3/16/2021 18:42,AAUZ2M02J6AOR,Male,57,White/European American,5,,0,1,No,0,NA,51,49,10000,0,"there were no government regulations calling for a mask mandate in public areas.  Ms. Bennett posted a sign and required her employees to wear masks.  The customer should bear the burden of damages, not the shop owner.  Ms. Bennett's failure to ask the customer to wear a mask prompted the $10,000 award to the plaintiff.","Ms. Bennett took steps for her employees to wear masks, but her customers were under no legal mandate to wear a mask.",I listened to the case entirely through headphones; I thought it was interesting.,No,A customer shopped at her place of employment unmasked,NoMandate/CustomerNoMask,NoMandate,CustNoMask,keep,keep
201,3/16/2021 19:42,A18QKM5Z69TLS,Female,33,White/European American,5,,1,1,Yes,0,NA,100,0,72000,0,She didn't provide a work environment that was safe for her employees. She did not ask the customer to put a mask on.,"I didn't find her to be reckless, as I don't believe she wanted to hurt her employee",I heard about a case and answered questions regarding an employee suing her employer for her hospital costs after getting Covid-19 from work,Yes,A customer shopped at her place of employment unmasked,Mandate/CustomerNoMask,Mandate,CustNoMask,keep,keep
202,3/16/2021 19:44,AFRKVRPZ2RHY8,Male,37,White/European American,3,,0,1,No,0,NA,24,76,0,0,I think that the plaintiff could have chosen not to come to work if she was worried about contracting Covid,Mrs Bennett did not willingly put the plaintiff in harms way and did not know that the customer had COVID,I was asked to pretend I was a juror on a case that involved someone suing her employer  for medical bills and compensation for contracting COVID while at work.,No,A customer shopped at her place of employment unmasked,NoMandate/CustomerNoMask,NoMandate,CustNoMask,keep,keep
203,3/16/2021 19:45,A1HK2QWRGZT46N,Female,32,White/European American,1,,1,1,Yes,1,Yes,100,0,100000,50000,"She knows about mask policy, even has one for her store and instead of turning around to get one or buying one she stayed without one.",I found her reckless as the harm of COVID is well known and has to be known by business owners so there was no way she did not know that this risk could cause harm or death to someone else,I was a mock juror in a trial about an employee contracting covid because her boss did not wear a mask.,Yes,"Her boss, Barbara Bennett, forgot to wear her mask for a few hours.",Mandate/OwnerForgotMask,Mandate,OwnForgotMask,keep,keep
204,3/16/2021 19:51,A3OPRR8AXT6OSJ,Male,52,White/European American,6,,1,1,Yes,1,Yes,100,0,72000,50000,I found the defendant (Barbara Bennett) negligent because she failed to take proper precautions in her store to prevent the spread of COVID-19.  She did not require people in her store to wear masks which was mandated by local government officials.,I found the defendant (Barbara Bennett) acted recklessly in this case because she knew and disregarded the risk that people in her store would get sick and contract COVID-19.  By the defendant not enforcing the government mandated mask rule she significantly deviated from the conduct of a reasonable person in a similar situation.,I acted as a juror and heard a case about an employee suing her employer for contracting COVID-19 and wanting reimbursement of her hospital bills related to her COVID-19 illness.,Yes,"Her boss, Barbara Bennett, did not require masks in her store.",Mandate/OwnerNoMask,Mandate,OwnNoMask,keep,keep
205,3/16/2021 19:55,AR60KK450SIQY,Female,32,White/European American,4,,1,1,Yes,1,Yes,80,20,100000,25000,She did not protect her employees.,She knew there was a pandemic and did not take her actions or others at her store seriously.,I listened and read along to what all was being said.,Yes,"Her boss, Barbara Bennett, did not require masks in her store.",Mandate/OwnerNoMask,Mandate,OwnNoMask,keep,keep
206,3/16/2021 19:58,A3AA1L892OJ81M,Female,64,White/European American,2,,1,1,Yes,1,Yes,100,0,72000,50000,"She was not the owner of the store, so it was up to the owner and not up to her to enforce the county mask mandate.","She disregarded a county mask mandate because she thought she didn't have the ""right"" to enforce it and was more interested in making a sale than protecting her employee.",I listened to a summary of a trial and provided the decisions I would make if I were a juror.,Yes,A customer shopped at her place of employment unmasked,Mandate/CustomerNoMask,Mandate,CustNoMask,keep,keep
207,3/16/2021 19:02,A2T6EBB0Z6TQZS,Female,51,Asian/Pacific Islander,4,,0,0,NA,0,NA,29,71,0,0,These are unprecedented times and the woman made adequate precautions in a general sense for her employees,I'm curious how many other people would be allowed to seek damages form the lady who was sick. That would be really reckless,"I listened and read along, trying to think how I would react if I was charged with deciding this case",No,"Her boss, Barbara Bennett, forgot to wear her mask for a few hours.",NoMandate/OwnerForgotMask,NoMandate,OwnForgotMask,keep,keep
208,3/16/2021 20:03,AXOSRVGBHAKFD,Female,32,White/European American,3,,1,1,Yes,1,Yes,100,0,72000,0,It was her fault her employee got sick. It was her job to protect her employees.,She could have easily gone somewhere to get a mask. She should have had extras in the shop.,"I was a juror in a case about COVID, and listened to the trial concerning an employer's possible negligence.",Yes,"Her boss, Barbara Bennett, forgot to wear her mask for a few hours.",Mandate/OwnerForgotMask,Mandate,OwnForgotMask,keep,keep
209,3/16/2021 20:03,A1MO35UIZFW1BR,Male,22,White/European American,2,,0,1,Yes,1,Yes,50,50,1000,0,I thought that Barbara Bennett was negligent because she did not enforce the rules of her store which she clearly stated.,I found her to be reckless because she did not enforece her own rule.,I read and listened to the court trial.,No,A customer shopped at her place of employment unmasked,NoMandate/CustomerNoMask,NoMandate,CustNoMask,keep,keep
210,3/16/2021 20:11,A1P14N5TF1M7BL,Female,36,White/European American,3,,0,1,Yes,1,Yes,60,40,0,5000,I did not find her to be negligent; her actions were not deliberately reckless,"She was not deliberately reckless- her actions were thoughtless, but not deliberate",I evaluated a civil case,Yes,"Her boss, Barbara Bennett, forgot to wear her mask for a few hours.",Mandate/OwnerForgotMask,Mandate,OwnForgotMask,keep,keep
211,3/16/2021 20:14,A3191G66DZEGEB,Male,28,White/European American,5,,1,1,Yes,1,Yes,40,60,45000,0,"She did not ask the customer about the mask policy. If she would at least asked her, should would not be viable anymore.","She put profits over rules, which are followed for safety reasons.",I listen to a court case about Covid and had to determine if the defendant is guilty.,Yes,A customer shopped at her place of employment unmasked,Mandate/CustomerNoMask,Mandate,CustNoMask,keep,keep
212,3/16/2021 19:15,A13FTIHWW9GE8X,Female,66,White/European American,4,,1,1,Yes,1,Yes,22,78,90000,15000,i think she should have shown an example to her employees by wearing a mask,she was reckless because she did not wear a mask,i read several pages of the transcript and listened to the transcripts,Yes,"Her boss, Barbara Bennett, forgot to wear her mask for a few hours.",Mandate/OwnerForgotMask,Mandate,OwnForgotMask,keep,keep
213,3/16/2021 20:16,A2UI8O9F6DRQR1,Female,33,White/European American,7,,1,1,Yes,0,NA,100,0,3000000,9000000,She was negligent because she did not tell client to wear the mask.,Because she allowed the transaction to go through without caring about anyone.,I was really bored and I thought damn just a dollar for this. Ok now I have to write an essay for this to get compensated just my luck.  Well its about some chick that caught covid and is blaming it on her reckless boss ok thanks,Yes,A customer shopped at her place of employment unmasked,Mandate/CustomerNoMask,Mandate,CustNoMask,keep,keep
214,3/16/2021 20:19,A17FYMZVQ56MGG,Female,52,Multiracial,6,,1,1,Yes,0,NA,20,80,18000,0,SHE WAS NEGLIGENT BECAUSE SHE SHOULD HAVE AT LEAST POSTED A SIGN THAT MASKS WERE REQUIRED.,SHE DIDNT INTEND FOR ANY HARM TO OCCUR AND SHE DIDNT TELL HER EMPLOYEES THAT THEY COULDNT WEAR MASKS.,I LISTENED TO AUDIO OF A CIVIL TRIAL INVOLVING SOMEONE CONTRACTING COVID DUE TO NEGLIGENCE FROM HER BOSS.,No,"Her boss, Barbara Bennett, did not require masks in her store.",NoMandate/OwnerNoMask,NoMandate,OwnNoMask,keep,keep
215,3/16/2021 20:20,A2OPLZU47CO9XE,Female,31,White/European American,6,,1,1,Yes,1,Yes,100,0,72000,28000,There was a county mask mandate that Barbara Bennett did not enforce in her store.,Barbara Bennett was aware there was a pandemic.,To serve as a mock juror on a civil case where a plaintiff was suing her employer for contracting covid-19 during a work shift.,Yes,"Her boss, Barbara Bennett, did not require masks in her store.",Mandate/OwnerNoMask,Mandate,OwnNoMask,keep,keep
216,3/16/2021 20:24,AJTPDPN27UCUS,Female,56,White/European American,7,,1,1,Yes,1,Yes,63,37,25000,10000,"I found her to be negligent because she should have protected her employees, it is an employers responsibilty.",I found her to be reckless because she did not enforce masks in her place of business.,I listened to both sides of a case and then listened to the judges instructions and then I decided if Ms Bennett was responsible for what happened and awarded damages.,No,"Her boss, Barbara Bennett, did not require masks in her store.",NoMandate/OwnerNoMask,NoMandate,OwnNoMask,keep,keep
217,3/16/2021 20:24,A3H8HS730SRYAU,Female,23,White/European American,5,,0,1,No,0,NA,0,100,0,0,"Mask mandate not in place, she wasn't aware of her actions","Mask mandate not in place, she wasn't aware of her actions",I determined whether a store owner was at fault and thus had to payout for one of her employees contracting covid from her.,No,"Her boss, Barbara Bennett, forgot to wear her mask for a few hours.",NoMandate/OwnerForgotMask,NoMandate,OwnForgotMask,keep,keep
218,3/16/2021 19:25,A1CI5U3BLQ2DDS,Male,66,White/European American,1,,0,1,No,0,NA,50,50,1,1,The health department did not require masks at the time of the incident.,"The health department did not mandate masks, so defendant was reasonable in not insisting customer wear a mask.",I listened to recordings while reading along in transcript.,No,A customer shopped at her place of employment unmasked,NoMandate/CustomerNoMask,NoMandate,CustNoMask,keep,keep
219,3/16/2021 20:27,A18AJQBALBQIF0,Female,39,White/European American,4,,1,1,Yes,0,NA,80,20,30000,40000,She did not take proper steps to prevent her employess from becoming sick,She did not intentionally cause harm her inaction indirectly brought about harm,Was a mock juror for a covid 19 medical settlement court case.,No,"Her boss, Barbara Bennett, did not require masks in her store.",NoMandate/OwnerNoMask,NoMandate,OwnNoMask,keep,keep
220,3/16/2021 20:35,A14TKHX8B75MEB,Male,26,White/European American,5,,1,1,Yes,1,Yes,74,26,2000000,1000000,Not trustworthy,History,Bias,Yes,"Her boss, Barbara Bennett, forgot to wear her mask for a few hours.",Mandate/OwnerForgotMask,Mandate,OwnForgotMask,keep,keep
221,3/16/2021 20:45,A2PGCDF7U8EEIK,Female,NA,White/European American,6,,1,1,Yes,1,Yes,85,15,100000,750000,"Because she is required to take all reasonable steps to protect her employees and customers against disease or injury while they are in her shop - While masks may or may not be effective in preventing the spread of disease, requiring them to be worn in her shop would have been a reasonable precaution to have taken, especially since there was a county-wide mandate in place - As I see it, not requiring masks by herself, other employees and customers in the shop was an abandonment of that responsibility -","Since no evidence was presented indicating that Ms Bennett has any sort of background or degree in the field of epidemiology, I believe that not following the direction of those who do have such knowledge, namely the CDC & county health department, was reckless","I listened to the recordings, followed along loosely with the text & occasionally took a sip of a beverage",Yes,"Her boss, Barbara Bennett, did not require masks in her store.",Mandate/OwnerNoMask,Mandate,OwnNoMask,keep,keep
222,3/16/2021 20:46,AXJ8J9XWHP8L3,Male,20,White/European American,3,,1,1,Yes,1,Yes,100,0,100000,200000,she did not wear a mask!,there was a mask mandate and she didn't wear her mask and she tested positive for covid!,I listened to recordings of a trial and had to determine whether it was the defendant's fault for the plaintiff contracting covid-19.,Yes,"Her boss, Barbara Bennett, forgot to wear her mask for a few hours.",Mandate/OwnerForgotMask,Mandate,OwnForgotMask,keep,keep
